evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000426,SRC_000146,PLACE_000026,water_ritual,"Trong lễ hội, nước được rước từ sông Hồng về nấu với trầm hương để thực hiện lễ Mộc dục, tức lễ tắm tượng Hai Bà Trưng.",normalized_summary,approved
EVD_000427,SRC_000148,PLACE_000026,recognition,"Ngày 31 tháng 12 năm 2019, Thủ tướng Chính phủ ký Quyết định số 1954/QĐ-TTg xếp hạng Di tích kiến trúc nghệ thuật Đền - Chùa - Đình Hai Bà Trưng là Di tích quốc gia đặc biệt.",normalized_summary,approved
EVD_000428,SRC_000149,PLACE_000026,tourism_point,"Ủy ban nhân dân thành phố Hà Nội công nhận Di tích quốc gia đặc biệt Đền, Chùa, Đình Hai Bà Trưng tại số 12 phố Hương Viên là điểm du lịch của thành phố.",normalized_summary,approved
EVD_000429,SRC_000150,PLACE_000027,current_address,"Chùa Thầy nằm tại thôn Thụy Khuê, xã Quốc Oai, thành phố Hà Nội.",normalized_summary,approved
EVD_000430,SRC_000151,PLACE_000027,names_origin_location,"Chùa Thầy còn được gọi là Chùa Sài, Chùa Cả và Thiên Phúc tự; chùa khởi dựng dưới thời vua Lý Nhân Tông, gắn với Thiền sư Từ Đạo Hạnh và nằm dưới chân núi Sài Sơn ở Quốc Oai, Hà Nội.",normalized_summary,approved
EVD_000431,SRC_000151,PLACE_000027,lake_and_water_pavilion,"Trước cửa chùa là hồ Long Trì; Thủy đình hình vuông nổi trên hồ, có móng đá ong, nền lát gạch Bát Tràng, kiến trúc chồng diêm tám mái và về sau dùng làm nơi diễn rối nước trong lễ hội.",normalized_summary,approved
EVD_000432,SRC_000151,PLACE_000027,bridges,"Nhật Tiên kiều và Nguyệt Tiên kiều nằm hai bên phía trước Tiền Đường; cầu được dựng năm 1602 do Phùng Khắc Khoan tiến cúng, có móng đá ong, ba vòm cuốn và sàn lát gạch Bát Tràng.",normalized_summary,approved
EVD_000433,SRC_000153,PLACE_000027,main_architecture,"Phần chính Chùa Thầy bố cục chữ Tam gồm Chùa Hạ (Tiền tế), Chùa Trung (Điện Phật) và Chùa Thượng (Điện Thánh), kèm hai dãy hành lang, gác chuông và gác trống; tổng thể tiêu biểu cho lối thờ tự tiền Phật hậu Thánh.",normalized_summary,approved
EVD_000434,SRC_000151,PLACE_000027,tam_phu_temple,"Đền Tam Phủ nằm trên gò đất nổi ở phía đông cầu Nhật Tiên, giữa không gian hồ trước Chùa Thầy.",normalized_summary,approved
EVD_000435,SRC_000152,PLACE_000027,mountain_complex,"Quần thể có Chùa Cao, còn gọi Đỉnh Sơn Tự hoặc Hiển Thụy Am, ở lưng chừng núi; phía sau có đường dẫn đến Thần Quang động, thường gọi là hang Cắc Cớ.",normalized_summary,approved
EVD_000436,SRC_000152,PLACE_000027,honored_people,"Điện Thánh thờ tượng ba kiếp của Thiền sư Từ Đạo Hạnh; hệ thống thờ tự còn có tượng vua Lý Thần Tông, phản ánh mối liên hệ đặc biệt của chùa với hai nhân vật này.",normalized_summary,approved
EVD_000437,SRC_000151,PLACE_000027,heritage_objects,"Chùa bảo lưu 36 pho tượng cổ từ thời Lý đến Nguyễn, bảy bia đá, 26 đạo sắc phong và lưng ngai gỗ thời Trần; các nhóm hiện vật này tạo nên bộ sưu tập di sản nhiều thời đại.",normalized_summary,approved
EVD_000438,SRC_000152,PLACE_000027,festival,"Lễ hội Chùa Thầy thường diễn ra từ mùng 3 đến mùng 7 tháng Ba âm lịch, gồm các nghi lễ như tắm tượng, cúng Phật, chạy đàn và hoạt động biểu diễn múa rối nước tại Thủy đình.",normalized_summary,approved
EVD_000439,SRC_000154,PLACE_000027,national_special_ranking,"Quần thể Chùa Thầy và khu vực núi đá Sài Sơn, Hoàng Xá, Phượng Cách được xếp hạng Di tích quốc gia đặc biệt theo Quyết định 2408/QĐ-TTg ngày 31/12/2014 của Thủ tướng Chính phủ và được giao chính quyền Quốc Oai quản lý theo phân cấp.",normalized_summary,approved
EVD_000440,SRC_000155,PLACE_000027,heritage_categories_and_values,"Quy hoạch của Chính phủ xác định Chùa Thầy và vùng núi đá liên quan là di tích lịch sử và danh lam thắng cảnh quốc gia đặc biệt, đồng thời là điểm tham quan du lịch của Hà Nội và đồng bằng sông Hồng.",normalized_summary,approved
EVD_000441,SRC_000152,PLACE_000027,religious_category,Nguồn Bảo tàng Lịch sử Quốc gia giới thiệu Chùa Thầy là di tích kiến trúc Phật giáo và mô tả hệ thống thờ Phật cùng các nghi lễ Phật giáo tại chùa.,normalized_summary,approved
EVD_000442,SRC_000156,PLACE_000029,current_administrative_area,"Cổng thông tin xã Tây Phương xác nhận Chùa Tây Phương hiện thuộc xã Tây Phương, thành phố Hà Nội.",normalized_summary,approved
EVD_000443,SRC_000159,PLACE_000029,village_location,"Bảo tàng Lịch sử Quốc gia xác định Chùa Tây Phương nằm trên núi Tây Phương ở thôn Yên; tại thời điểm bài viết, đơn vị hành chính được ghi là xã Thạch Xá, huyện Thạch Thất, Hà Nội.",normalized_summary,approved
EVD_000444,SRC_000157,PLACE_000029,names_and_location,"Chùa Tây Phương còn có tên Sùng Phúc tự và Chùa Tây, tọa lạc trên núi Câu Lậu; địa giới cũ được nguồn ghi là xã Thạch Xá, huyện Thạch Thất, Hà Nội.",normalized_summary,approved
EVD_000445,SRC_000157,PLACE_000029,construction_history_1554,"Theo các nhà nghiên cứu được Cục Di sản văn hóa dẫn lại, năm Giáp Dần 1554, đời Mạc Phúc Nguyên, Chùa Tây Phương đã được làm với quy mô cơ bản như ngày nay.",normalized_summary,approved
EVD_000446,SRC_000157,PLACE_000029,renovation_1660,"Năm Canh Tý 1660, chúa Trịnh Tạc cho tu sửa Chùa Tây Phương và làm Tam quan.",normalized_summary,approved
EVD_000447,SRC_000157,PLACE_000029,architectural_components,"Quần thể gồm Tam quan hạ, Tam quan thượng, Miếu Sơn thần, ba tòa Tiền đường - Trung đường - Thượng điện, Nhà Tổ - Nhà Mẫu và Nhà khách.",normalized_summary,approved
EVD_000448,SRC_000158,PLACE_000029,laterite_stairs,Bài giới thiệu kiến trúc năm 2017 của Bảo tàng Lịch sử Quốc gia ghi đường từ Tam quan hạ lên Tam quan thượng gồm 247 bậc đá ong; hồ sơ chỉ chuẩn hóa hạng mục là đường bậc đá ong vì một bài khác của cùng bảo tàng ghi số bậc khác.,normalized_summary,approved
EVD_000449,SRC_000157,PLACE_000029,architectural_style,"Ba tòa chùa chính có khung gỗ, bố cục chữ Công, kết cấu chồng diêm hai tầng tám mái theo kiểu tàu đao lá mái; mái lợp ngói mũi hài và trang trí chạm khắc truyền thống.",normalized_summary,approved
EVD_000450,SRC_000159,PLACE_000029,statue_collection,"Chùa có hơn 70 tượng và phù điêu, chủ yếu bằng gỗ mít sơn son thếp vàng; tiêu biểu có Tam Thế Phật, Tuyết Sơn, 18 vị La Hán và tám pho Kim Cương - Hộ Pháp, phần lớn mang niên đại cuối thế kỷ XVIII.",normalized_summary,approved
EVD_000451,SRC_000160,PLACE_000029,national_treasure_recognition,Cổng thông tin Hà Nội xác nhận 34 pho tượng Phật Chùa Tây Phương được công nhận là Bảo vật quốc gia năm 2015.,normalized_summary,approved
EVD_000452,SRC_000161,PLACE_000029,tay_son_statues,"Sở Văn hóa và Thể thao Hà Nội xác định bộ tượng Phật Chùa Tây Phương thuộc thời Tây Sơn, có niên đại cuối thế kỷ XVIII, nổi bật với 18 vị La Hán và đã được công nhận là Bảo vật quốc gia.",normalized_summary,approved
EVD_000453,SRC_000157,PLACE_000029,national_special_ranking,Chùa Tây Phương được Thủ tướng Chính phủ xếp hạng Di tích quốc gia đặc biệt theo Quyết định 2408/QĐ-TTg ngày 31/12/2014.,normalized_summary,approved
EVD_000454,SRC_000158,PLACE_000029,festival_time_and_activities,"Lễ hội Chùa Tây Phương lấy ngày mùng 6 tháng Ba âm lịch làm chính hội, có nghi thức cúng Phật, mộc dục, chạy đàn, tụng kinh cùng các hoạt động kéo co, đánh cờ, vật, chọi gà, rối nước và hát xứ Đoài.",normalized_summary,approved
EVD_000455,SRC_000162,PLACE_000029,heritage_and_tourism_function,"Quy hoạch của Chính phủ xác định Chùa Tây Phương là di tích kiến trúc nghệ thuật quốc gia đặc biệt, trung tâm sinh hoạt văn hóa - tín ngưỡng và điểm du lịch hấp dẫn của Hà Nội cùng vùng đồng bằng sông Hồng.",normalized_summary,approved
EVD_000456,SRC_000163,PLACE_000030,current_administrative_unit,Cổng thông tin chính quyền địa phương xác nhận xã Hương Sơn hiện hành của thành phố Hà Nội được hình thành sau sắp xếp đơn vị hành chính năm 2025 và là địa bàn gắn với khu danh thắng Chùa Hương.,normalized_summary,approved
EVD_000457,SRC_000164,PLACE_000030,complex_distribution_address_and_local_management,"Báo Điện tử Chính phủ xác định quần thể danh thắng Hương Sơn gồm 21 đền, chùa, hang động phân bố tại bốn thôn Yến Vỹ, Đục Khê, Hội Xá và Phú Yên, thuộc xã Hương Sơn; bài viết dẫn thông tin quản lý lễ hội từ Trưởng Ban Quản lý Di tích và thắng cảnh Hương Sơn. Phạm vi bốn thôn được chuẩn hóa thành một địa chỉ duy nhất cho toàn quần thể.",normalized_summary,approved
EVD_000458,SRC_000165,PLACE_000030,natural_setting,"Danh thắng Hương Sơn thuộc xã Hương Sơn, có hệ thống núi đá vôi và hang động được kết nối bởi Suối Yến; động Hương Tích là điểm nổi tiếng nhất của quần thể.",normalized_summary,approved
EVD_000459,SRC_000170,PLACE_000030,heritage_categories_and_values,"Nhiệm vụ quy hoạch của Chính phủ xác định Chùa Hương là di tích lịch sử và danh lam thắng cảnh có giá trị văn hóa, tín ngưỡng, kiến trúc, cảnh quan và đa dạng sinh học.",normalized_summary,approved
EVD_000460,SRC_000165,PLACE_000030,religious_character,"Báo Điện tử Chính phủ mô tả Hương Sơn là quần thể văn hóa - tôn giáo, gồm các chùa thờ Phật và đền thờ thần theo tín ngưỡng nông nghiệp bản địa, gắn chặt với Phật giáo.",normalized_summary,approved
EVD_000461,SRC_000167,PLACE_000030,origin_under_le_thanh_tong,"Bảo tàng Lịch sử Quốc gia cho biết ba vị hòa thượng tìm ra động Hương Tích và dựng thảo am Thiên Trù dưới thời vua Lê Thánh Tông (1442–1497), tạo nền tảng cho quá trình gây dựng Hương Sơn.",normalized_summary,approved
EVD_000462,SRC_000167,PLACE_000030,revival_in_late_17th_century,"Vào nửa cuối thế kỷ XVII, thời Lê Trung Hưng, Hòa thượng Trần Đạo Viên Quang Chân nhân chấn hưng cõi Phật Hương Sơn.",normalized_summary,approved
EVD_000463,SRC_000164,PLACE_000030,main_route_components,"Tuyến trung tâm Hương Tích được nguồn Chính phủ mô tả qua Suối Yến và các điểm đền Trình Ngũ Nhạc, chùa Thiên Trù, động Tiên Sơn, chùa Giải Oan, đền Cửa Võng, động Hương Tích, động Hinh Bồng và động Đại Binh.",normalized_summary,approved
EVD_000464,SRC_000168,PLACE_000030,long_van_and_tuyet_son_components,"Trang thông tin chính thức Chùa Hương liệt kê tuyến Long Vân có chùa Long Vân và động Long Vân; tuyến Tuyết Sơn có chùa Bảo Đài, động Ngọc Long, chùa Ngư Trì và đền Trình Phú Yên.",normalized_summary,approved
EVD_000465,SRC_000165,PLACE_000030,quan_the_am_tradition,"Nguồn Chính phủ ghi nhận quần thể Hương Sơn gắn với Bồ Tát Quán Thế Âm, thường gọi Bà Chúa Ba, và động Hương Tích là trung tâm nổi tiếng của quần thể.",normalized_summary,approved
EVD_000466,SRC_000166,PLACE_000030,national_special_ranking,Cục Di sản văn hóa xác nhận Quyết định 2082/QĐ-TTg ngày 25/12/2017 của Thủ tướng Chính phủ xếp hạng Di tích lịch sử và danh lam thắng cảnh Quần thể Hương Sơn (Chùa Hương) là di tích quốc gia đặc biệt.,normalized_summary,approved
EVD_000467,SRC_000170,PLACE_000030,management_responsibility,"Theo nhiệm vụ quy hoạch được Chính phủ phê duyệt, Ủy ban nhân dân thành phố Hà Nội là cơ quan tổ chức lập quy hoạch tu bổ, phục hồi và phát huy giá trị Di tích Chùa Hương.",normalized_summary,approved
EVD_000468,SRC_000169,PLACE_000030,tourism_and_pilgrimage_activities,"Sở Văn hóa và Thể thao Hà Nội mô tả Suối Yến, động Hương Tích, động Tiên Sơn, suối Giải Oan cùng đền Trình, chùa Thiên Trù và đền Cửa Võng; nơi đây đón đông du khách hành hương, chiêm bái và tham gia hoạt động tín ngưỡng, tôn giáo.",normalized_summary,approved
EVD_000469,SRC_000171,PLACE_000030,festival_2026_schedule_and_program,"Lễ hội Du lịch Chùa Hương năm 2026 diễn ra từ 18/2 đến 11/5/2026, tương ứng mùng 2 tháng Giêng đến 25 tháng Ba năm Bính Ngọ; chương trình có nghi lễ tại Thiên Trù, Hương Tích và các hoạt động văn hóa, nghệ thuật, dân gian.",normalized_summary,approved
EVD_000470,SRC_000172,PLACE_000030,ho_chi_minh_visit_1958,"Bảo tàng Lịch sử Quốc gia ghi nhận sáng 19/5/1958, Chủ tịch Hồ Chí Minh thăm thắng cảnh Hương Sơn, đến Thiên Trù, Chấn Song - Cửa Võng, Giải Oan và Hương Tích, đồng thời căn dặn giữ gìn, tu sửa di tích.",normalized_summary,approved
EVD_000471,SRC_000173,PLACE_000036,identity_and_current_address,"Chùa có tên chữ Sùng Phúc tự hoặc Thiên Phúc tự và hiện tọa lạc tại số 25 phố Chùa Bộc, phường Kim Liên, thành phố Hà Nội.",normalized_summary,approved
EVD_000472,SRC_000173,PLACE_000036,category_and_worship,"Công trình vốn được dựng để thờ Phật, đồng thời thờ Hoàng đế Quang Trung và tưởng niệm những quân Thanh tử trận tại chiến trường Đống Đa.",normalized_summary,approved
EVD_000473,SRC_000173,PLACE_000036,renovation_1676_and_casting_1686,Chùa được tu sửa khang trang vào năm Vĩnh Trị nguyên niên 1676; đến năm Chính Hòa thứ bảy 1686 tiếp tục đúc tượng Phật và chuông đồng.,normalized_summary,approved
EVD_000474,SRC_000046,PLACE_000036,battle_and_reconstruction,"Chùa bị thiêu trụi trong trận Đống Đa năm 1789, được trùng tu trên nền cũ vào năm 1792, làm nơi quy y cho vong hồn quân Thanh và đổi tên thành Thiên Phúc tự.",normalized_summary,approved
EVD_000475,SRC_000175,PLACE_000036,rebuilders_in_1792,"Bia dựng tháng Giêng năm Nhâm Tý 1792 ghi việc Tăng thống Lê Đình Lượng, tự Đức Trường, cùng sắc mục Vũ Viết Hoa và nhân dân trại Khương Thượng phát tâm xây dựng lại chùa và làm lại tượng Phật.",normalized_summary,approved
EVD_000476,SRC_000046,PLACE_000036,battle_related_landscape,"Hồ phía trước được gọi là Hồ Tắm Tượng, gắn với đội voi nghĩa quân Tây Sơn sau khi hạ đồn Khương Thượng; phía sau có Loa Sơn và trong chùa có Thanh Miếu thờ Sầm Nghi Đống cùng quân Thanh tử trận.",normalized_summary,approved
EVD_000477,SRC_000173,PLACE_000036,architectural_components,"Mặt bằng hiện có Tam Quan Ngoại, Hồ Tắm Tượng, Tam Quan Nội, Tiền Đường, Thượng Điện, hai dãy Hành Lang, Nhà Tổ, Nhà Khách, Vườn Tháp, Thanh Miếu và nhà trưng bày chiến thắng Đống Đa.",normalized_summary,approved
EVD_000478,SRC_000173,PLACE_000036,main_building_layout,Chùa chính có dạng chữ Đinh gồm Tiền Đường chín gian hai dĩ và Thượng Điện ba gian dọc; Nhà Tổ cũng có dạng chữ Đinh gồm Tiền Tế và Hậu Cung.,normalized_summary,approved
EVD_000479,SRC_000173,PLACE_000036,later_restorations,Tam Quan Nội được tôn tạo năm 1982; hai dãy Hành Lang được trùng tu trong giai đoạn 1997–1998 và hiện được sử dụng làm Nhà Khách.,normalized_summary,approved
EVD_000480,SRC_000173,PLACE_000036,statues_bell_and_steles,"Di tích bảo lưu bộ tượng Tam Thế Phật bằng gỗ mít, bộ tượng Thích Ca cùng nhị vị Bồ Tát, tượng Đức Ông và hai thị giả, một chuông đồng, các hoành phi, câu đối và bia đá có niên đại 1676, 1686, 1792.",normalized_summary,approved
EVD_000481,SRC_000174,PLACE_000036,quang_trung_statue,"Tượng Đức Ông có kích thước gần như người thật, mặc hoàng bào, đội mũ xung thiên và ngồi cùng hai tượng thị giả; dòng khắc “Bính Ngọ tạo Quang Trung tượng” xác định tượng được tạc năm 1846 và được nhận định là tượng Hoàng đế Quang Trung.",normalized_summary,approved
EVD_000482,SRC_000175,PLACE_000036,statue_inscription_discovery,"Ngày 22/4/1962, việc nghiên cứu phía sau bệ gỗ phát hiện dòng chữ “Bính Ngọ tạo Quang Trung tượng”, cung cấp căn cứ nhận diện pho tượng Đức Ông với Hoàng đế Quang Trung.",normalized_summary,approved
EVD_000483,SRC_000176,PLACE_000036,annual_festival,"Vào mùng 5 tháng Giêng, hoạt động tế lễ được tổ chức tại Chùa Bộc và Chùa Đồng Quang trước khi đoàn rước đến Gò Đống Đa để tưởng niệm Hoàng đế Quang Trung và chiến thắng mùa xuân năm 1789.",normalized_summary,approved
EVD_000484,SRC_000173,PLACE_000036,memorial_and_prayer_activity,"Hằng năm vào mùng 5 Tết âm lịch, chùa làm lễ tưởng niệm Hoàng đế Quang Trung và cầu siêu cho vong linh quân Thanh tại Thanh Miếu.",normalized_summary,approved
EVD_000485,SRC_000173,PLACE_000036,national_historic_ranking,Chùa Bộc được công nhận là di tích lịch sử cấp quốc gia ngày 13/01/1964.,normalized_summary,approved
EVD_000486,SRC_000177,PLACE_000036,ranking_authority_and_decision,"Quyết định 29-VH-QĐ ngày 13/01/1964 do Bộ trưởng Bộ Văn hóa ban hành liệt hạng Chùa Bộc, khi đó thuộc xã Khương Thượng, khu Đống Đa.",normalized_summary,approved
EVD_000487,SRC_000173,PLACE_000036,visitor_and_education_value,"Di tích là nơi tham quan, điền dã, học tập ngoại khóa, tìm hiểu lịch sử và chiêm bái; các giá trị lịch sử, kiến trúc, cảnh quan, di vật và lễ hội tạo nên sức hấp dẫn của địa điểm.",normalized_summary,approved
